year,LineCode,airport,gdp
2013-01-01,6.0,DEN,2982367.0
2013-01-01,10.0,DEN,
2013-01-01,11.0,DEN,6746860.0
2013-01-01,12.0,DEN,11875300.0
2013-01-01,13.0,DEN,
2013-01-01,25.0,DEN,
2013-01-01,34.0,DEN,
2013-01-01,35.0,DEN,8215852.0
2013-01-01,36.0,DEN,6908578.0
2013-01-01,45.0,DEN,13323234.0
2013-01-01,50.0,DEN,32874954.0
2013-01-01,51.0,DEN,
2013-01-01,56.0,DEN,
2013-01-01,59.0,DEN,27247838.0
2013-01-01,60.0,DEN,
2013-01-01,64.0,DEN,
2013-01-01,65.0,DEN,
2013-01-01,68.0,DEN,11802132.0
2013-01-01,69.0,DEN,1859657.0
2013-01-01,70.0,DEN,9942474.0
2013-01-01,75.0,DEN,7121380.0
2013-01-01,76.0,DEN,
2013-01-01,79.0,DEN,
2013-01-01,82.0,DEN,3648274.0
2013-01-01,83.0,DEN,16375265.0
2013-01-01,,DEN,
2013-01-01,87.0,DEN,
2013-01-01,88.0,DEN,
2013-01-01,89.0,DEN,
2013-01-01,90.0,DEN,25198533.0
2013-01-01,91.0,DEN,
2013-01-01,92.0,DEN,
2013-01-01,1.0,DTW,219845447.0
2013-01-01,2.0,DTW,201750125.0
2013-01-01,3.0,DTW,
2013-01-01,6.0,DTW,277081.0
2013-01-01,10.0,DTW,
2013-01-01,11.0,DTW,6398678.0
2013-01-01,12.0,DTW,43474300.0
2013-01-01,13.0,DTW,37676554.0
2013-01-01,25.0,DTW,5797747.0
2013-01-01,34.0,DTW,
2013-01-01,35.0,DTW,12342275.0
2013-01-01,36.0,DTW,6537061.0
2013-01-01,45.0,DTW,6380266.0
2013-01-01,50.0,DTW,35276508.0
2013-01-01,51.0,DTW,10154142.0
2013-01-01,56.0,DTW,25122366.0
2013-01-01,59.0,DTW,
2013-01-01,60.0,DTW,
2013-01-01,64.0,DTW,
2013-01-01,65.0,DTW,8169805.0
2013-01-01,68.0,DTW,20331412.0
2013-01-01,69.0,DTW,1828580.0
2013-01-01,70.0,DTW,18502832.0
2013-01-01,75.0,DTW,7969988.0
2013-01-01,76.0,DTW,1912912.0
2013-01-01,79.0,DTW,6057075.0
2013-01-01,82.0,DTW,4952576.0
2013-01-01,83.0,DTW,18095323.0
2013-01-01,,DTW,
2013-01-01,87.0,DTW,
2013-01-01,88.0,DTW,
2013-01-01,89.0,DTW,
2013-01-01,90.0,DTW,49854567.0
2013-01-01,91.0,DTW,
2013-01-01,92.0,DTW,
2013-01-01,1.0,IAH,423766110.0
2013-01-01,2.0,IAH,392317292.0
2013-01-01,3.0,IAH,
2013-01-01,6.0,IAH,30205773.0
2013-01-01,10.0,IAH,6240284.0
2013-01-01,11.0,IAH,23263107.0
2013-01-01,12.0,IAH,91851233.0
2013-01-01,13.0,IAH,27948158.0
2013-01-01,25.0,IAH,63903075.0
2013-01-01,34.0,IAH,
2013-01-01,35.0,IAH,18863650.0
2013-01-01,36.0,IAH,19251049.0
2013-01-01,45.0,IAH,
2013-01-01,50.0,IAH,52574983.0
2013-01-01,51.0,IAH,16820432.0
2013-01-01,56.0,IAH,35754551.0
2013-01-01,59.0,IAH,
2013-01-01,60.0,IAH,
2013-01-01,64.0,IAH,
2013-01-01,65.0,IAH,15481913.0
2013-01-01,68.0,IAH,23637477.0
2013-01-01,69.0,IAH,
2013-01-01,70.0,IAH,
2013-01-01,75.0,IAH,11493557.0
2013-01-01,76.0,IAH,2290329.0
2013-01-01,79.0,IAH,9203227.0
2013-01-01,82.0,IAH,7679935.0
2013-01-01,83.0,IAH,31448818.0
2013-01-01,,IAH,
2013-01-01,87.0,IAH,
2013-01-01,88.0,IAH,
2013-01-01,89.0,IAH,25491333.0
2013-01-01,90.0,IAH,
2013-01-01,91.0,IAH,
2013-01-01,92.0,IAH,
2013-01-01,1.0,LAS,92592492.0
2013-01-01,2.0,LAS,82454910.0
2013-01-01,3.0,LAS,15057.0
2013-01-01,6.0,LAS,54294.0
2013-01-01,10.0,LAS,1618690.0
2013-01-01,11.0,LAS,3461383.0
2013-01-01,12.0,LAS,3526598.0
2013-01-01,13.0,LAS,2662172.0
2013-01-01,25.0,LAS,864426.0
2013-01-01,34.0,LAS,3716528.0
2013-01-01,35.0,LAS,6725850.0
2013-01-01,36.0,LAS,4227307.0
2013-01-01,45.0,LAS,2438555.0
2013-01-01,50.0,LAS,18076142.0
2013-01-01,51.0,LAS,3190098.0
2013-01-01,56.0,LAS,14886044.0
2013-01-01,59.0,LAS,9906319.0
2013-01-01,60.0,LAS,4590034.0
2013-01-01,64.0,LAS,2273836.0
2013-01-01,65.0,LAS,3042449.0
2013-01-01,68.0,LAS,5793919.0
2013-01-01,69.0,LAS,481431.0
2013-01-01,70.0,LAS,5312488.0
2013-01-01,75.0,LAS,21202537.0
2013-01-01,76.0,LAS,4135777.0
2013-01-01,79.0,LAS,17066759.0
2013-01-01,82.0,LAS,1691732.0
2013-01-01,83.0,LAS,10137582.0
2013-01-01,,LAS,
2013-01-01,87.0,LAS,69351.0
2013-01-01,88.0,LAS,10442378.0
2013-01-01,89.0,LAS,5845997.0
2013-01-01,90.0,LAS,5965153.0
2013-01-01,91.0,LAS,7057332.0
2013-01-01,92.0,LAS,75397578.0
2013-01-01,1.0,LAX,820353615.0
2013-01-01,2.0,LAX,744294878.0
2013-01-01,3.0,LAX,449534.0
2013-01-01,6.0,LAX,2968205.0
2013-01-01,10.0,LAX,5048681.0
2013-01-01,11.0,LAX,22494478.0
2013-01-01,12.0,LAX,77429660.0
2013-01-01,13.0,LAX,47590285.0
2013-01-01,25.0,LAX,29839375.0
2013-01-01,34.0,LAX,57689636.0
2013-01-01,35.0,LAX,46389322.0
2013-01-01,36.0,LAX,21099448.0
2013-01-01,45.0,LAX,86333700.0
2013-01-01,50.0,LAX,201524885.0
2013-01-01,51.0,LAX,49629885.0
2013-01-01,56.0,LAX,151895000.0
2013-01-01,59.0,LAX,101687512.0
2013-01-01,60.0,LAX,66466080.0
2013-01-01,64.0,LAX,10463024.0
2013-01-01,65.0,LAX,24758409.0
2013-01-01,68.0,LAX,62147010.0
2013-01-01,69.0,LAX,11141589.0
2013-01-01,70.0,LAX,51005421.0
2013-01-01,75.0,LAX,41761876.0
2013-01-01,76.0,LAX,20828277.0
2013-01-01,79.0,LAX,20933598.0
2013-01-01,82.0,LAX,17270932.0
2013-01-01,83.0,LAX,76058737.0
2013-01-01,,LAX,
2013-01-01,87.0,LAX,3417738.0
2013-01-01,88.0,LAX,104078957.0
2013-01-01,89.0,LAX,26148129.0
2013-01-01,90.0,LAX,163763361.0
2013-01-01,91.0,LAX,103341876.0
2013-01-01,92.0,LAX,640953002.0
2013-01-01,1.0,MIA,271477303.0
2013-01-01,2.0,MIA,241819473.0
2013-01-01,3.0,MIA,1104102.0
2013-01-01,6.0,MIA,244569.0
2013-01-01,10.0,MIA,3632086.0
2013-01-01,11.0,MIA,8544322.0
2013-01-01,12.0,MIA,9096415.0
2013-01-01,13.0,MIA,5266747.0
2013-01-01,25.0,MIA,3829669.0
2013-01-01,34.0,MIA,26096390.0
2013-01-01,35.0,MIA,20002561.0
2013-01-01,36.0,MIA,12249862.0
2013-01-01,45.0,MIA,16134290.0
2013-01-01,50.0,MIA,60394196.0
2013-01-01,51.0,MIA,16851696.0
2013-01-01,56.0,MIA,43542500.0
2013-01-01,59.0,MIA,36058353.0
2013-01-01,60.0,MIA,21556411.0
2013-01-01,64.0,MIA,3908311.0
2013-01-01,65.0,MIA,10593631.0
2013-01-01,68.0,MIA,25233288.0
2013-01-01,69.0,MIA,4075223.0
2013-01-01,70.0,MIA,21158065.0
2013-01-01,75.0,MIA,15073652.0
2013-01-01,76.0,MIA,3472168.0
2013-01-01,79.0,MIA,11601484.0
2013-01-01,82.0,MIA,7955387.0
2013-01-01,83.0,MIA,29657830.0
2013-01-01,,MIA,
2013-01-01,87.0,MIA,1348672.0
2013-01-01,88.0,MIA,46098951.0
2013-01-01,89.0,MIA,15881948.0
2013-01-01,90.0,MIA,25230705.0
2013-01-01,91.0,MIA,18989409.0
2013-01-01,92.0,MIA,222830064.0
2013-01-01,1.0,MSP,213332441.0
2013-01-01,2.0,MSP,192757324.0
2013-01-01,3.0,MSP,511776.0
2013-01-01,6.0,MSP,471175.0
2013-01-01,10.0,MSP,2522426.0
2013-01-01,11.0,MSP,6995686.0
2013-01-01,12.0,MSP,30751118.0
2013-01-01,13.0,MSP,20143496.0
2013-01-01,25.0,MSP,10607622.0
2013-01-01,34.0,MSP,17345128.0
2013-01-01,35.0,MSP,11299285.0
2013-01-01,36.0,MSP,6451061.0
2013-01-01,45.0,MSP,9335109.0
2013-01-01,50.0,MSP,43878092.0
2013-01-01,51.0,MSP,19886996.0
2013-01-01,56.0,MSP,23991097.0
2013-01-01,59.0,MSP,32845580.0
2013-01-01,60.0,MSP,
2013-01-01,64.0,MSP,
2013-01-01,65.0,MSP,5759120.0
2013-01-01,68.0,MSP,18716407.0
2013-01-01,69.0,MSP,
2013-01-01,70.0,MSP,
2013-01-01,75.0,MSP,7176755.0
2013-01-01,76.0,MSP,2179202.0
2013-01-01,79.0,MSP,4997552.0
2013-01-01,82.0,MSP,4457727.0
2013-01-01,83.0,MSP,20575117.0
2013-01-01,,MSP,
2013-01-01,87.0,MSP,982951.0
2013-01-01,88.0,MSP,28644413.0
2013-01-01,89.0,MSP,8973487.0
2013-01-01,90.0,MSP,40086227.0
2013-01-01,91.0,MSP,38729754.0
2013-01-01,92.0,MSP,154027570.0
2013-01-01,1.0,JFK,1439677901.0
2013-01-01,1.0,LGA,1439677901.0
2013-01-01,1.0,EWR,1439677901.0
2013-01-01,2.0,JFK,1305137287.0
2013-01-01,2.0,LGA,1305137287.0
2013-01-01,2.0,EWR,1305137287.0
2013-01-01,3.0,JFK,
2013-01-01,3.0,LGA,
2013-01-01,3.0,EWR,
2013-01-01,6.0,JFK,423369.0
2013-01-01,6.0,LGA,423369.0
2013-01-01,6.0,EWR,423369.0
2013-01-01,10.0,JFK,14907306.0
2013-01-01,10.0,LGA,14907306.0
2013-01-01,10.0,EWR,14907306.0
2013-01-01,11.0,JFK,40033913.0
2013-01-01,11.0,LGA,40033913.0
2013-01-01,11.0,EWR,40033913.0
2013-01-01,12.0,JFK,
2013-01-01,12.0,LGA,
2013-01-01,12.0,EWR,
2013-01-01,13.0,JFK,
2013-01-01,13.0,LGA,
2013-01-01,13.0,EWR,
2013-01-01,25.0,JFK,
2013-01-01,25.0,LGA,
2013-01-01,25.0,EWR,
2013-01-01,34.0,JFK,
2013-01-01,34.0,LGA,
2013-01-01,34.0,EWR,
2013-01-01,35.0,JFK,66150466.0
2013-01-01,35.0,LGA,66150466.0
2013-01-01,35.0,EWR,66150466.0
2013-01-01,36.0,JFK,
2013-01-01,36.0,LGA,
2013-01-01,36.0,EWR,
2013-01-01,45.0,JFK,116683915.0
2013-01-01,45.0,LGA,116683915.0
2013-01-01,45.0,EWR,116683915.0
2013-01-01,50.0,JFK,462398877.0
2013-01-01,50.0,LGA,462398877.0
2013-01-01,50.0,EWR,462398877.0
2013-01-01,51.0,JFK,242634027.0
2013-01-01,51.0,LGA,242634027.0
2013-01-01,51.0,EWR,242634027.0
2013-01-01,56.0,JFK,219764851.0
2013-01-01,56.0,LGA,219764851.0
2013-01-01,56.0,EWR,219764851.0
2013-01-01,59.0,JFK,
2013-01-01,59.0,LGA,
2013-01-01,59.0,EWR,
2013-01-01,60.0,JFK,135769591.0
2013-01-01,60.0,LGA,135769591.0
2013-01-01,60.0,EWR,135769591.0
2013-01-01,64.0,JFK,
2013-01-01,64.0,LGA,
2013-01-01,64.0,EWR,
2013-01-01,65.0,JFK,38642818.0
2013-01-01,65.0,LGA,38642818.0
2013-01-01,65.0,EWR,38642818.0
2013-01-01,68.0,JFK,123636092.0
2013-01-01,68.0,LGA,123636092.0
2013-01-01,68.0,EWR,123636092.0
2013-01-01,69.0,JFK,23513099.0
2013-01-01,69.0,LGA,23513099.0
2013-01-01,69.0,EWR,23513099.0
2013-01-01,70.0,JFK,100122993.0
2013-01-01,70.0,LGA,100122993.0
2013-01-01,70.0,EWR,100122993.0
2013-01-01,75.0,JFK,
2013-01-01,75.0,LGA,
2013-01-01,75.0,EWR,
2013-01-01,76.0,JFK,
2013-01-01,76.0,LGA,
2013-01-01,76.0,EWR,
2013-01-01,79.0,JFK,36400614.0
2013-01-01,79.0,LGA,36400614.0
2013-01-01,79.0,EWR,36400614.0
2013-01-01,82.0,JFK,27943524.0
2013-01-01,82.0,LGA,27943524.0
2013-01-01,82.0,EWR,27943524.0
2013-01-01,83.0,JFK,134540614.0
2013-01-01,83.0,LGA,134540614.0
2013-01-01,83.0,EWR,134540614.0
2013-01-01,,JFK,
2013-01-01,,LGA,
2013-01-01,,EWR,
2013-01-01,87.0,JFK,
2013-01-01,87.0,LGA,
2013-01-01,87.0,EWR,
2013-01-01,88.0,JFK,
2013-01-01,88.0,LGA,
2013-01-01,88.0,EWR,
2013-01-01,89.0,JFK,
2013-01-01,89.0,LGA,
2013-01-01,89.0,EWR,
2013-01-01,90.0,JFK,
2013-01-01,90.0,LGA,
2013-01-01,90.0,EWR,
2013-01-01,91.0,JFK,
2013-01-01,91.0,LGA,
2013-01-01,91.0,EWR,
2013-01-01,92.0,JFK,
2013-01-01,92.0,LGA,
2013-01-01,92.0,EWR,
2013-01-01,1.0,MCO,103413293.0
2013-01-01,2.0,MCO,93811337.0
2013-01-01,3.0,MCO,548967.0
2013-01-01,6.0,MCO,63513.0
2013-01-01,10.0,MCO,902546.0
2013-01-01,11.0,MCO,4030895.0
2013-01-01,12.0,MCO,4957650.0
2013-01-01,13.0,MCO,3429809.0
2013-01-01,25.0,MCO,1527842.0
2013-01-01,34.0,MCO,6952437.0
2013-01-01,35.0,MCO,7713840.0
2013-01-01,36.0,MCO,3350401.0
2013-01-01,45.0,MCO,4561404.0
2013-01-01,50.0,MCO,22678743.0
2013-01-01,51.0,MCO,4886627.0
2013-01-01,56.0,MCO,17792116.0
2013-01-01,59.0,MCO,14455005.0
2013-01-01,60.0,MCO,7482568.0
2013-01-01,64.0,MCO,1802092.0
2013-01-01,65.0,MCO,5170346.0
2013-01-01,68.0,MCO,9692387.0
2013-01-01,69.0,MCO,1546488.0
2013-01-01,70.0,MCO,8145899.0
2013-01-01,75.0,MCO,11563081.0
2013-01-01,76.0,MCO,4603559.0
2013-01-01,79.0,MCO,6959522.0
2013-01-01,82.0,MCO,2340468.0
2013-01-01,83.0,MCO,9601956.0
2013-01-01,,MCO,
2013-01-01,87.0,MCO,612480.0
2013-01-01,88.0,MCO,14666277.0
2013-01-01,89.0,MCO,4252947.0
2013-01-01,90.0,MCO,9519055.0
2013-01-01,91.0,MCO,9601025.0
2013-01-01,92.0,MCO,84210312.0
2013-01-01,1.0,PHL,374434278.0
2013-01-01,2.0,PHL,338342439.0
2013-01-01,3.0,PHL,515847.0
2013-01-01,6.0,PHL,128188.0
2013-01-01,10.0,PHL,
2013-01-01,11.0,PHL,
2013-01-01,12.0,PHL,
2013-01-01,13.0,PHL,
2013-01-01,25.0,PHL,
2013-01-01,34.0,PHL,26067515.0
2013-01-01,35.0,PHL,17715961.0
2013-01-01,36.0,PHL,8588020.0
2013-01-01,45.0,PHL,32579166.0
2013-01-01,50.0,PHL,85304883.0
2013-01-01,51.0,PHL,34308372.0
2013-01-01,56.0,PHL,50996512.0
2013-01-01,59.0,PHL,55534448.0
2013-01-01,60.0,PHL,36264385.0
2013-01-01,64.0,PHL,
2013-01-01,65.0,PHL,
2013-01-01,68.0,PHL,42711878.0
2013-01-01,69.0,PHL,9984181.0
2013-01-01,70.0,PHL,32727697.0
2013-01-01,75.0,PHL,11063071.0
2013-01-01,76.0,PHL,3918291.0
2013-01-01,79.0,PHL,7144780.0
2013-01-01,82.0,PHL,6656052.0
2013-01-01,83.0,PHL,36091840.0
2013-01-01,,PHL,
2013-01-01,87.0,PHL,644035.0
2013-01-01,88.0,PHL,43783475.0
2013-01-01,89.0,PHL,
2013-01-01,90.0,PHL,
2013-01-01,91.0,PHL,
2013-01-01,92.0,PHL,
2013-01-01,1.0,PHX,197943482.0
2013-01-01,2.0,PHX,176234835.0
2013-01-01,3.0,PHX,749714.0
2013-01-01,6.0,PHX,1765242.0
2013-01-01,10.0,PHX,3558172.0
2013-01-01,11.0,PHX,8105375.0
2013-01-01,12.0,PHX,16766148.0
2013-01-01,13.0,PHX,13874028.0
2013-01-01,25.0,PHX,2892121.0
2013-01-01,34.0,PHX,14369075.0
2013-01-01,35.0,PHX,15201271.0
2013-01-01,36.0,PHX,5975231.0
2013-01-01,45.0,PHX,6395001.0
2013-01-01,50.0,PHX,45390684.0
2013-01-01,51.0,PHX,16449676.0
2013-01-01,56.0,PHX,28941008.0
2013-01-01,59.0,PHX,25150896.0
2013-01-01,60.0,PHX,12477162.0
2013-01-01,64.0,PHX,2777507.0
2013-01-01,65.0,PHX,9896227.0
2013-01-01,68.0,PHX,19289436.0
2013-01-01,69.0,PHX,2932609.0
2013-01-01,70.0,PHX,16356827.0
2013-01-01,75.0,PHX,9573484.0
2013-01-01,76.0,PHX,2415698.0
2013-01-01,79.0,PHX,7157787.0
2013-01-01,82.0,PHX,3945106.0
2013-01-01,83.0,PHX,21708648.0
2013-01-01,,PHX,
2013-01-01,87.0,PHX,2514956.0
2013-01-01,88.0,PHX,29570346.0
2013-01-01,89.0,PHX,9533402.0
2013-01-01,90.0,PHX,23161149.0
2013-01-01,91.0,PHX,27386480.0
2013-01-01,92.0,PHX,148848354.0
2013-01-01,1.0,SFO,383254722.0
2013-01-01,2.0,SFO,347145652.0
2013-01-01,3.0,SFO,304687.0
2013-01-01,6.0,SFO,560340.0
2013-01-01,10.0,SFO,4039641.0
2013-01-01,11.0,SFO,12905189.0
2013-01-01,12.0,SFO,39733885.0
2013-01-01,13.0,SFO,14260269.0
2013-01-01,25.0,SFO,25473616.0
2013-01-01,34.0,SFO,17188468.0
2013-01-01,35.0,SFO,18742617.0
2013-01-01,36.0,SFO,10144519.0
2013-01-01,45.0,SFO,33550375.0
2013-01-01,50.0,SFO,84668068.0
2013-01-01,51.0,SFO,28267784.0
2013-01-01,56.0,SFO,56400284.0
2013-01-01,59.0,SFO,76617717.0
2013-01-01,60.0,SFO,55353720.0
2013-01-01,64.0,SFO,10309846.0
2013-01-01,65.0,SFO,10954151.0
2013-01-01,68.0,SFO,26651086.0
2013-01-01,69.0,SFO,4127659.0
2013-01-01,70.0,SFO,22523427.0
2013-01-01,75.0,SFO,15039004.0
2013-01-01,76.0,SFO,4764256.0
2013-01-01,79.0,SFO,10274749.0
2013-01-01,82.0,SFO,7000056.0
2013-01-01,83.0,SFO,36109070.0
2013-01-01,,SFO,
2013-01-01,87.0,SFO,865027.0
2013-01-01,88.0,SFO,35931085.0
2013-01-01,89.0,SFO,14184160.0
2013-01-01,90.0,SFO,73284260.0
2013-01-01,91.0,SFO,53504101.0
2013-01-01,92.0,SFO,293641551.0
2013-01-01,1.0,SEA,284258477.0
2013-01-01,2.0,SEA,252863761.0
2013-01-01,3.0,SEA,676716.0
2013-01-01,6.0,SEA,121169.0
2013-01-01,10.0,SEA,341242.0
2013-01-01,11.0,SEA,8843674.0
2013-01-01,12.0,SEA,46700822.0
2013-01-01,13.0,SEA,42235013.0
2013-01-01,25.0,SEA,4465809.0
2013-01-01,34.0,SEA,16567864.0
2013-01-01,35.0,SEA,20136859.0
2013-01-01,36.0,SEA,8350195.0
2013-01-01,45.0,SEA,40487138.0
2013-01-01,50.0,SEA,44620439.0
2013-01-01,51.0,SEA,10748909.0
2013-01-01,56.0,SEA,33871531.0
2013-01-01,59.0,SEA,33182918.0
2013-01-01,60.0,SEA,21637117.0
2013-01-01,64.0,SEA,4145129.0
2013-01-01,65.0,SEA,7400672.0
2013-01-01,68.0,SEA,17814260.0
2013-01-01,69.0,SEA,1851151.0
2013-01-01,70.0,SEA,15963109.0
2013-01-01,75.0,SEA,9728132.0
2013-01-01,76.0,SEA,2750529.0
2013-01-01,79.0,SEA,6977603.0
2013-01-01,82.0,SEA,5292333.0
2013-01-01,83.0,SEA,31394716.0
2013-01-01,,SEA,
2013-01-01,87.0,SEA,797885.0
2013-01-01,88.0,SEA,36704724.0
2013-01-01,89.0,SEA,8691437.0
2013-01-01,90.0,SEA,87187960.0
2013-01-01,91.0,SEA,56342381.0
2013-01-01,92.0,SEA,196521380.0
